ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10119119540,-33.48595241,148.99476983,685329.6,6293057.8,D20180213,0.011454635
D10119119541,-33.48594371,148.99473279,685326.2,6293058.8,D20180213,0.012131776
D10119119543,-33.48592639,148.99465907,685319.4,6293060.9,D20180213,0.00092805806
D10119119544,-33.48591778,148.99462242,685316.0,6293061.9,D20180213,0.0022322861
D10119119548,-33.48588751,148.99449333,685304.1,6293065.5,D20180213,0.113430396
D10119119549,-33.48588026,148.9944624,685301.2,6293066.4,D20180213,0.3478804
D10119119555,-33.48583513,148.99426994,685283.4,6293071.7,D20180213,0.11518834
D10119119556,-33.4858269,148.9942349,685280.2,6293072.7,D20180213,0.022374963
D10119119558,-33.48581021,148.99416378,685273.6,6293074.7,D20180213,0.008881485
D10119119563,-33.4857662,148.99397647,685256.3,6293079.9,D20180213,0.24814332
D10119119564,-33.48575687,148.99393678,685252.6,6293081.0,D20180213,0.13369365
D10119119569,-33.48570987,148.99373687,685234.2,6293086.6,D20180213,0.14873348
D10119119571,-33.4856911,148.99365699,685226.8,6293088.8,D20180213,0.01977305
D10119119592,-33.48548947,148.99279955,685147.5,6293112.7,D20180213,0.15022124
D10119119599,-33.48541699,148.99249156,685119.1,6293121.3,D20180213,0.073430814
D10119119601,-33.48539601,148.99240242,685110.8,6293123.7,D20180213,0.01042879
D10119219004,-33.49129727,149.01694736,687378.9,6292425.3,D20180213,0.14400843
D10119219007,-33.49126822,149.01682372,687367.5,6292428.700000001,D20180213,0.13924553
D10119219010,-33.49123889,149.01669888,687355.9,6292432.2,D20180213,0.25336903
D10119219140,-33.48996001,149.01125701,686853.1,6292583.8,D20180213,0.09985587
D10119219144,-33.4899227,149.01109822,686838.4,6292588.2,D20180213,0.07259837
D10119219444,-33.48688164,148.99816657,685643.2999999999,6292948.7,D20180213,0.040565934
D10119219472,-33.48664591,148.99716252,685550.5,6292976.6,D20180213,0.018061524
D10119219474,-33.48662877,148.99708953,685543.7,6292978.7,D20180213,0.0138326
D10119219476,-33.48661183,148.99701736,685537.1,6292980.7,D20180213,0.05111617
D10119219478,-33.48659479,148.99694483,685530.4,6292982.7,D20180213,0.106223054
D10119219480,-33.48657767,148.9968719,685523.6,6292984.7,D20180213,0.060051385
D10119219481,-33.48656907,148.99683527,685520.2,6292985.7,D20180213,0.0021365536
D10119219482,-33.48656057,148.99679908,685516.9,6292986.7,D20180213,0.009945392
D10119219485,-33.4865359,148.99669397,685507.2,6292989.7,D20180213,0.036044195
D10119219487,-33.4865195,148.9966241,685500.7000000001,6292991.6,D20180213,0.021929694
D10119219488,-33.4865113,148.99658917,685497.5,6292992.6,D20180213,0.021527026
D10119219489,-33.4865031,148.99655425,685494.3,6292993.6,D20180213,0.013580003
D10119219492,-33.48647914,148.99645214,685484.8,6292996.4,D20180213,0.0097276075
D10119219495,-33.48645522,148.99635018,685475.4,6292999.2,D20180213,0.061342258
D10119219498,-33.48643119,148.99624779,685465.9,6293002.1,D20180213,0.056013346
D10119219499,-33.48642345,148.99621477,685462.9,6293002.999999999,D20180213,0.09161623
D10119219500,-33.48641585,148.99618239,685459.9,6293003.9,D20180213,0.005380501
D10119219501,-33.48640807,148.99614922,685456.8,6293004.8,D20180213,0.00346228
D10119219505,-33.48637679,148.99601585,685444.5,6293008.5,D20180213,0.004685917
D10119219506,-33.48636892,148.99598231,685441.4,6293009.5,D20180213,0.0020490307
D10119219507,-33.48636138,148.99595016,685438.4,6293010.4,D20180213,0.028283006
D10119219508,-33.48635389,148.99591822,685435.5,6293011.2,D20180213,0.015889106
D10119219509,-33.48634637,148.99588615,685432.5,6293012.1,D20180213,0.008728647
D10119219512,-33.48632362,148.99578912,685423.6,6293014.8,D20180213,0.013387073
D10119219513,-33.48631596,148.99575649,685420.5,6293015.7,D20180213,0.024764027
D10119219514,-33.48630845,148.99572444,685417.6,6293016.6,D20180213,0.05671163
D10119219516,-33.48629237,148.99565592,685411.2,6293018.5,D20180213,0.024665223
D10119219518,-33.48627605,148.99558638,685404.8,6293020.5,D20180213,0.07047643
D10119219520,-33.48625956,148.99551615,685398.3,6293022.4,D20180213,0.0013456381
D10119219522,-33.48624321,148.9954465,685391.9,6293024.4,D20180213,0.14898911
D10119219524,-33.4862254,148.99537068,685384.9,6293026.5,D20180213,0.0017010624
D10119219525,-33.48621626,148.99533179,685381.3,6293027.5,D20180213,0.019902112
D10119219527,-33.48619787,148.99525355,685374.1,6293029.7,D20180213,0.020737858
D10119219529,-33.48617935,148.99517476,685366.8,6293031.9,D20180213,0.08393872
D10119219530,-33.48617001,148.99513502,685363.1,6293033.0,D20180213,0.049227595
D10119219531,-33.48616038,148.99509405,685359.2999999999,6293034.200000001,D20180213,0.12823945
D10119219533,-33.48614171,148.99501464,685352.0,6293036.4,D20180213,0.005155048
D10119219535,-33.48612299,148.994935,685344.6,6293038.6,D20180213,0.010504271
D10119219537,-33.48610441,148.99485597,685337.3,6293040.799999999,D20180213,0.11443301
D10119219538,-33.48609532,148.99481728,685333.7,6293041.9,D20180213,0.06576713
D10119219539,-33.48608624,148.99477862,685330.2,6293043.0,D20180213,0.010434348
D10119219540,-33.48607715,148.99473998,685326.6,6293044.0,D20180213,0.00084308
D10119219541,-33.48606807,148.99470133,685323.0,6293045.1,D20180213,0.009261334
D10119219544,-33.48604111,148.9945866,685312.4,6293048.299999999,D20180213,0.002052415
D10119219545,-33.48603357,148.99455442,685309.4,6293049.2,D20180213,0.009489289
D10119219546,-33.4860259,148.99452173,685306.4,6293050.1,D20180213,0.0010500796
D10119219547,-33.48601827,148.99448921,685303.4,6293051.0,D20180213,0.0019800023
D10119219549,-33.48600307,148.9944244,685297.4,6293052.8,D20180213,0.22312202
D10119219550,-33.48599566,148.99439276,685294.5,6293053.7,D20180213,0.0007278399
D10119219551,-33.48598805,148.99436034,685291.5,6293054.6,D20180213,0.0026123493
D10119219558,-33.48593392,148.99412956,685270.2,6293061.0,D20180213,0.095351174
D10119219560,-33.48591801,148.99406177,685263.9,6293062.9,D20180213,0.00046169254
D10119219565,-33.48587061,148.99386015,685245.3,6293068.5,D20180213,0.099759266
D10119219566,-33.48586098,148.99381919,685241.5,6293069.6,D20180213,0.003926656
D10119219567,-33.48585139,148.99377843,685237.7,6293070.8,D20180213,0.009000723
D10119219568,-33.4858421,148.99373889,685234.1,6293071.9,D20180213,0.17993976
D10119219571,-33.48581461,148.99362193,685223.2999999999,6293075.1,D20180213,0.01078271
D10119219597,-33.48556553,148.99256268,685125.4,6293104.7,D20180213,0.17716816
D10119319004,-33.49142459,149.01692835,687376.9,6292411.2,D20180213,0.18793827
D10119319009,-33.49137619,149.01672235,687357.8,6292416.9,D20180213,0.4940714
D10119319010,-33.49136651,149.01668116,687353.9999999999,6292418.1,D20180213,0.58223236
D10119319012,-33.49134716,149.01659881,687346.4,6292420.4,D20180213,0.03937248
D10119319013,-33.4913375,149.01655769,687342.6,6292421.5,D20180213,0.0045594433
D10119319016,-33.49130971,149.01643933,687331.7,6292424.8,D20180213,0.0727864
D10119319018,-33.4912913,149.01636096,687324.4,6292426.999999999,D20180213,0.07813427
D10119319020,-33.4912729,149.01628257,687317.2,6292429.2,D20180213,0.0559578
D10119319024,-33.49123623,149.01612643,687302.8,6292433.5,D20180213,0.036419213
D10119319025,-33.49122713,149.01608769,687299.2,6292434.6,D20180213,0.036110323
D10119319474,-33.48674853,148.99703866,685538.8,6292965.5,D20180213,0.005768379
D10119319478,-33.48671498,148.99689578,685525.6,6292969.4,D20180213,0.014174404
D10119319479,-33.48670658,148.99686,685522.2,6292970.4,D20180213,0.069576725
D10119319481,-33.4866901,148.99678977,685515.8,6292972.4,D20180213,0.011270584
D10119319483,-33.48667386,148.99672059,685509.4,6292974.3,D20180213,0.058769077
D10119319485,-33.48665756,148.99665113,685502.9,6292976.3,D20180213,0.03917318
D10119319486,-33.48664938,148.99661627,685499.7,6292977.2,D20180213,0.022380097
D10119319487,-33.48664117,148.99658132,685496.5,6292978.2,D20180213,0.0009685331
D10119319490,-33.48661697,148.99647819,685487.0,6292981.1,D20180213,0.056153964
D10119319491,-33.48660903,148.99644435,685483.8,6292982.0,D20180213,0.08058089
D10119319492,-33.48660108,148.99641044,685480.7000000001,6292982.9,D20180213,0.08676363
D10119319493,-33.4865931,148.99637645,685477.6,6292983.9,D20180213,0.11891824
D10119319494,-33.48658511,148.99634237,685474.4,6292984.8,D20180213,0.05017985
D10119319495,-33.48657709,148.99630821,685471.2,6292985.8,D20180213,0.11898219
D10119319496,-33.48656905,148.99627396,685468.1,6292986.7,D20180213,0.004664073
D10119319497,-33.48656114,148.99624025,685465.0,6292987.7,D20180213,0.026193976
D10119319498,-33.4865534,148.99620723,685461.9,6292988.6,D20180213,0.09253064
D10119319499,-33.48654564,148.99617415,685458.9,6292989.5,D20180213,0.08453873
D10119319500,-33.48653805,148.9961418,685455.9,6292990.4,D20180213,0.0017127858
D10119319501,-33.48653039,148.99610913,685452.8,6292991.3,D20180213,0.0586483
D10119319502,-33.48652272,148.99607645,685449.8,6292992.199999999,D20180213,0.03247799
D10119319504,-33.48650735,148.99601088,685443.8,6292994.1,D20180213,0.0011359542
D10119319505,-33.48649964,148.99597802,685440.7000000001,6292995.0,D20180213,0.0030798407
D10119319506,-33.48649242,148.9959472,685437.9,6292995.8,D20180213,0.018579824
D10119319508,-33.48647796,148.99588551,685432.2,6292997.5,D20180213,0.021785825
D10119319509,-33.48647086,148.99585522,685429.4,6292998.4,D20180213,0.010759609
D10119319513,-33.48644145,148.99572975,685417.8,6293001.9,D20180213,0.0111088045
D10119319517,-33.48641062,148.9955983,685405.6,6293005.499999999,D20180213,0.057627916
D10119319519,-33.48639481,148.99553091,685399.4,6293007.4,D20180213,0.0026394376
D10119319523,-33.48636173,148.99539001,685386.4,6293011.299999999,D20180213,0.34962636
D10119319525,-33.48634343,148.99531213,685379.2,6293013.5,D20180213,0.020507723
D10119319528,-33.48631593,148.99519511,685368.4,6293016.7,D20180213,0.032029845
D10119319529,-33.48630676,148.99515609,685364.8,6293017.8,D20180213,0.094849296
D10119319530,-33.48629711,148.99511506,685361.0,6293019.0,D20180213,0.034238957
D10119319531,-33.48628747,148.99507407,685357.2,6293020.1,D20180213,0.005103863
D10119319532,-33.48627783,148.99503305,685353.4,6293021.300000001,D20180213,0.6017437
D10119319533,-33.48626818,148.99499203,685349.6,6293022.4,D20180213,0.005151049
D10119319535,-33.48624899,148.99491043,685342.1,6293024.7,D20180213,0.07482123
D10119319538,-33.4862214,148.99479301,685331.2,6293027.9,D20180213,0.11674869
D10119319539,-33.48621231,148.99475434,685327.6,6293029.0,D20180213,0.007892245
D10119319540,-33.48620323,148.99471569,685324.1,6293030.1,D20180213,0.0008976404
D10119319543,-33.486176,148.99459983,685313.4,6293033.3,D20180213,0.0011006534
D10119319544,-33.48616792,148.99456542,685310.2,6293034.3,D20180213,0.0030830472
D10119319546,-33.48615251,148.9944997,685304.1,6293036.1,D20180213,0.0010369937
D10119319547,-33.48614473,148.99446657,685301.0,6293037.0,D20180213,0.0063808523
D10119319551,-33.48611394,148.99433529,685288.9,6293040.7,D20180213,0.033423174
D10119319560,-33.48604169,148.99402741,685260.5,6293049.2,D20180213,0.008380596
D10119319563,-33.48601302,148.99390548,685249.2,6293052.6,D20180213,0.0009634106
D10119319564,-33.48600327,148.99386401,685245.3,6293053.8,D20180213,0.087641284
D10119319566,-33.4859836,148.99378038,685237.6,6293056.1,D20180213,0.041469533
D10119319567,-33.48597429,148.9937408,685233.9999999999,6293057.2,D20180213,0.021357086
D10119319569,-33.48595642,148.99366475,685226.9,6293059.3,D20180213,0.09204906
D10119319579,-33.4858666,148.9932825,685191.6,6293070.0,D20180213,0.014602345
D10119319583,-33.48582938,148.99312415,685177.0,6293074.4,D20180213,0.157263
D10119319585,-33.48580983,148.99304105,685169.3,6293076.7,D20180213,0.0013574188
D10119319597,-33.48569309,148.99254465,685123.4,6293090.5,D20180213,0.27384153
D10119419004,-33.49155181,149.01690894,687374.8,6292397.1,D20180213,0.1150829
D10119419005,-33.4915422,149.01686804,687371.0,6292398.2,D20180213,0.030946942
D10119419009,-33.4915035,149.01670333,687355.8,6292402.8,D20180213,0.25221476
D10119419010,-33.49149383,149.01666215,687352.0,6292404.0,D20180213,0.21577857
D10119419012,-33.49147449,149.01657981,687344.4,6292406.3,D20180213,0.01936953
D10119419013,-33.49146485,149.01653881,687340.6,6292407.4,D20180213,0.0020735266
D10119419020,-33.49140041,149.01626437,687315.2,6292415.1,D20180213,0.039238404
D10119419022,-33.49138179,149.0161851,687307.9,6292417.3,D20180213,0.022481147
D10119419442,-33.4871432,148.99815849,685641.9999999999,6292919.7,D20180213,0.042015985
D10119419478,-33.486836,148.99685021,685521.1,6292956.1,D20180213,0.019194653
D10119419479,-33.4868276,148.99681444,685517.8,6292957.1,D20180213,0.024394607
D10119419483,-33.48679567,148.99667837,685505.2,6292960.9,D20180213,0.05121944
D10119419484,-33.48678767,148.99664428,685502.0000000001,6292961.8,D20180213,0.0029159705
D10119419485,-33.48677966,148.99661011,685498.9,6292962.8,D20180213,0.100180835
D10119419487,-33.48676356,148.9965415,685492.5,6292964.7,D20180213,0.08793165
D10119419490,-33.48674016,148.99644178,685483.2999999999,6292967.5,D20180213,0.05994325
D10119419491,-33.48673237,148.99640855,685480.2,6292968.4,D20180213,0.09612606
D10119419492,-33.48672455,148.99637523,685477.2,6292969.3,D20180213,0.07951991
D10119419496,-33.48669323,148.99624172,685464.8,6292973.0,D20180213,0.005939504
D10119419498,-33.4866782,148.99617762,685458.9,6292974.8,D20180213,0.03352754
D10119419499,-33.48667058,148.99614509,685455.9,6292975.7,D20180213,0.0077551943
D10119419500,-33.48666293,148.9961125,685452.9,6292976.6,D20180213,0.051707078
D10119419501,-33.48665527,148.99607984,685449.9,6292977.5,D20180213,0.036989935
D10119419504,-33.4866322,148.99598146,685440.8,6292980.3,D20180213,0.0071214563
D10119419507,-33.48661065,148.99588951,685432.3,6292982.8,D20180213,0.0076126214
D10119419508,-33.48660348,148.9958589,685429.4,6292983.7,D20180213,0.011210253
D10119419509,-33.48659646,148.99582894,685426.7,6292984.5,D20180213,0.010003215
D10119419513,-33.48656752,148.99570547,685415.2999999999,6292987.9,D20180213,0.03356177
D10119419517,-33.48653726,148.99557641,685403.2999999999,6292991.5,D20180213,0.14103238
D10119419518,-33.48652966,148.99554399,685400.3,6292992.4,D20180213,0.09928229
D10119419519,-33.48652201,148.9955114,685397.3,6292993.3,D20180213,0.26409042
D10119419521,-33.48650664,148.99544585,685391.2999999999,6292995.100000001,D20180213,0.033731453
D10119419522,-33.48649838,148.99541067,685388.0,6292996.1,D20180213,0.08695413
D10119419525,-33.48647094,148.99529392,685377.2,6292999.4,D20180213,0.0049493616
D10119419526,-33.48646178,148.99525492,685373.6,6293000.499999999,D20180213,0.0743919
D10119419527,-33.48645261,148.99521592,685369.9999999999,6293001.5,D20180213,0.03559573
D10119419528,-33.48644344,148.99517691,685366.4,6293002.600000001,D20180213,0.0046210987
D10119419530,-33.48642441,148.99509597,685358.9,6293004.9,D20180213,0.008100719
D10119419531,-33.48641477,148.99505496,685355.1,6293006.0,D20180213,0.0025825372
D10119419532,-33.48640513,148.99501395,685351.2999999999,6293007.200000001,D20180213,0.05669074
D10119419533,-33.48639548,148.99497293,685347.6,6293008.3,D20180213,0.045410812
D10119419534,-33.48638583,148.99493186,685343.8,6293009.5,D20180213,0.039941978
D10119419535,-33.48637617,148.99489079,685340.0,6293010.6,D20180213,0.26258406
D10119419536,-33.48636687,148.99485122,685336.3,6293011.7,D20180213,0.28259632
D10119419538,-33.48634846,148.99477293,685329.1,6293013.9,D20180213,0.0048086
D10119419542,-33.48631173,148.99461662,685314.6,6293018.2,D20180213,0.010794185
D10119419543,-33.48630301,148.9945795,685311.2,6293019.3,D20180213,0.02575557
D10119419545,-33.48628682,148.99451053,685304.8,6293021.2,D20180213,0.021903986
D10119419547,-33.48627104,148.99444326,685298.6,6293023.1,D20180213,0.055312086
D10119419550,-33.48624731,148.99434215,685289.3,6293025.9,D20180213,0.06334668
D10119419551,-33.48623954,148.99430903,685286.2,6293026.8,D20180213,0.16326645
D10119419555,-33.48620546,148.99416388,685272.8,6293030.8,D20180213,0.014203979
D10119419559,-33.48617232,148.99402274,685259.7,6293034.8,D20180213,0.12244513
D10119419560,-33.48616338,148.99398469,685256.2,6293035.8,D20180213,0.051139787
D10119419561,-33.48615419,148.99394558,685252.6,6293036.9,D20180213,0.13073085
D10119419576,-33.48601797,148.99336595,685199.0,6293053.0,D20180213,0.14049421
D10119419577,-33.486009,148.99332778,685195.5,6293054.1,D20180213,0.011515382
D10119419581,-33.48597301,148.99317461,685181.4,6293058.4,D20180213,0.03129284
D10119419582,-33.48596354,148.99313432,685177.6,6293059.5,D20180213,0.1192967
D10119419584,-33.48594449,148.99305333,685170.1,6293061.8,D20180213,0.17970425
D10119419585,-33.48593492,148.99301262,685166.4,6293062.9,D20180213,0.0019337677
D10119419605,-33.485733,148.99215436,685087.1,6293086.8,D20180213,0.044860117
D10119519008,-33.4916393,149.01672044,687357.1,6292387.7,D20180213,0.17005283
D10119519009,-33.49162974,149.01667974,687353.3,6292388.9,D20180213,0.16549237
D10119519013,-33.49159174,149.01651796,687338.4,6292393.4,D20180213,0.0074316813
D10119519014,-33.49158259,149.01647899,687334.8,6292394.5,D20180213,0.11453122
D10119519015,-33.49157346,149.01644014,687331.2,6292395.6,D20180213,0.17228976
D10119519480,-33.48694385,148.99674838,685511.4,6292944.3,D20180213,0.024392927
D10119519481,-33.48693589,148.99671447,685508.2,6292945.3,D20180213,0.062847026
D10119519482,-33.48692792,148.99668049,685505.1,6292946.2,D20180213,0.07404116
D10119519483,-33.48691992,148.99664642,685501.9,6292947.2,D20180213,0.053592216
D10119519484,-33.48691191,148.99661227,685498.8,6292948.1,D20180213,0.00992319
D10119519486,-33.48689582,148.9965437,685492.4,6292950.0,D20180213,0.0029764627
D10119519487,-33.48688785,148.99650974,685489.3,6292951.0,D20180213,0.15503244
D10119519490,-33.48686421,148.99640897,685480.0,6292953.8,D20180213,0.7650888
D10119519493,-33.48684075,148.99630894,685470.8,6292956.6,D20180213,0.27171528
D10119519495,-33.48682531,148.99624315,685464.7000000001,6292958.4,D20180213,0.0675871
D10119519498,-33.4868031,148.99614837,685455.9,6292961.0,D20180213,0.030630762
D10119519500,-33.48678809,148.99608437,685449.9999999999,6292962.8,D20180213,0.098067045
D10119519501,-33.48678057,148.99605229,685447.0,6292963.7,D20180213,0.13484018
D10119519504,-33.48675826,148.99595716,685438.2,6292966.3,D20180213,0.009630473
D10119519505,-33.48675124,148.99592718,685435.5,6292967.2,D20180213,0.005789055
D10119519506,-33.48674422,148.99589719,685432.7000000001,6292968.0,D20180213,0.05163715
D10119519507,-33.48673718,148.99586713,685429.9,6292968.8,D20180213,0.14044198
D10119519508,-33.48673029,148.99583772,685427.2,6292969.6,D20180213,0.15603967
D10119519509,-33.48672321,148.99580753,685424.4,6292970.5,D20180213,0.21469569
D10119519516,-33.4866712,148.99558566,685403.9,6292976.6,D20180213,0.055407822
D10119519517,-33.48666367,148.99555356,685400.9,6292977.5,D20180213,0.07504241
D10119519518,-33.48665598,148.99552078,685397.9,6292978.4,D20180213,0.27645347
D10119519519,-33.48664831,148.99548805,685394.9,6292979.4,D20180213,0.007953758
D10119519520,-33.48664065,148.99545542,685391.9,6292980.3,D20180213,0.061781514
D10119519521,-33.48663301,148.99542284,685388.9,6292981.2,D20180213,0.005842248
D10119519522,-33.48662399,148.99538443,685385.3,6292982.2,D20180213,0.11681964
D10119519524,-33.48660609,148.99530826,685378.3,6292984.4,D20180213,0.04912734
D10119519525,-33.48659712,148.9952701,685374.7,6292985.4,D20180213,0.5045381
D10119519526,-33.48658816,148.99523194,685371.2,6292986.5,D20180213,0.020771148
D10119519527,-33.4865792,148.99519379,685367.7,6292987.5,D20180213,0.07561575
D10119519528,-33.48657023,148.99515565,685364.2,6292988.6,D20180213,0.009059483
D10119519529,-33.48656099,148.99511631,685360.5,6292989.7,D20180213,0.011578011
D10119519530,-33.48655141,148.99507556,685356.8,6292990.8,D20180213,0.0018565252
D10119519531,-33.48654199,148.99503552,685353.1,6292992.0,D20180213,0.10034905
D10119519533,-33.48652278,148.9949538,685345.5,6292994.2,D20180213,0.12559913
D10119519534,-33.48651312,148.99491274,685341.7,6292995.4,D20180213,0.04113131
D10119519536,-33.48649438,148.99483299,685334.3,6292997.600000001,D20180213,0.012133171
D10119519537,-33.48648518,148.99479386,685330.7,6292998.7,D20180213,0.000553764
D10119519538,-33.48647599,148.99475476,685327.1,6292999.8,D20180213,0.00076664414
D10119519539,-33.4864668,148.99471568,685323.5,6293000.9,D20180213,0.0066550313
D10119519540,-33.48645762,148.99467661,685319.9,6293002.0,D20180213,0.0022059516
D10119519541,-33.48644844,148.99463753,685316.3,6293002.999999999,D20180213,0.0045659207
D10119519542,-33.48643925,148.99459846,685312.7000000001,6293004.1,D20180213,0.0006522975
D10119519543,-33.48643077,148.99456235,685309.3,6293005.1,D20180213,0.09281921
D10119519544,-33.48642234,148.99452643,685305.9999999999,6293006.1,D20180213,0.08464296
D10119519545,-33.48641397,148.99449079,685302.7,6293007.1,D20180213,0.008993439
D10119519546,-33.48640565,148.99445535,685299.4,6293008.1,D20180213,0.08123911
D10119519547,-33.48639738,148.9944201,685296.2,6293009.1,D20180213,0.016789928
D10119519550,-33.48637293,148.99431593,685286.6,6293012.0,D20180213,0.00033425595
D10119519551,-33.48636429,148.99427916,685283.2,6293013.000000001,D20180213,0.0019829273
D10119519552,-33.48635556,148.994242,685279.7,6293014.0,D20180213,0.0061809197
D10119519554,-33.48633843,148.99416904,685273.0,6293016.1,D20180213,0.0020571935
D10119519555,-33.48632976,148.99413216,685269.6,6293017.1,D20180213,0.01568603
D10119519556,-33.48632078,148.99409394,685265.9999999999,6293018.2,D20180213,0.11319292
D10119519560,-33.48628576,148.99394488,685252.3,6293022.3,D20180213,0.019043416
D10119519574,-33.48616014,148.99341026,685202.9,6293037.2,D20180213,0.5889508
D10119519576,-33.48614175,148.99333202,685195.6,6293039.4,D20180213,0.12118996
D10119519577,-33.4861326,148.99329308,685192.0,6293040.5,D20180213,0.18848465
D10119519579,-33.48611437,148.99321553,685184.9,6293042.6,D20180213,0.0016010923
D10119519581,-33.4860958,148.99313652,685177.6,6293044.8,D20180213,0.06843774
D10119519584,-33.48606787,148.9930177,685166.6,6293048.1,D20180213,0.28737852
D10119519587,-33.48604023,148.9929001,685155.7,6293051.4,D20180213,0.08463878
D10119519606,-33.48584744,148.99208071,685080.0,6293074.3,D20180213,0.1312331
D10119619007,-33.49177462,149.01673556,687358.2,6292372.7,D20180213,0.0934801
D10119619013,-33.49171748,149.01649229,687335.7,6292379.5,D20180213,0.20743302
D10119619481,-33.48706055,148.99668423,685505.2,6292931.5,D20180213,0.0016942982
D10119619482,-33.48705272,148.99665085,685502.1,6292932.4,D20180213,0.0074533066
D10119619487,-33.48701308,148.99648189,685486.5,6292937.1,D20180213,0.008296901
D10119619490,-33.48698901,148.99637934,685477.0,6292940.0,D20180213,0.359619
D10119619491,-33.48698103,148.99634533,685473.8,6292940.9,D20180213,0.19044414
D10119619493,-33.48696512,148.99627753,685467.6,6292942.8,D20180213,0.04673575
D10119619498,-33.48692775,148.99611811,685452.8,6292947.2,D20180213,0.004628644
D10119619499,-33.4869203,148.99608634,685449.9,6292948.1,D20180213,0.07657061
D10119619500,-33.48691285,148.99605459,685447.0,6292949.000000001,D20180213,0.04918233
D10119619503,-33.48689071,148.99596011,685438.2,6292951.6,D20180213,0.06349834
D10119619505,-33.48687661,148.99589993,685432.7000000001,6292953.3,D20180213,0.0034578915
D10119619506,-33.48686963,148.99587012,685429.9,6292954.1,D20180213,0.043657873
D10119619512,-33.48682853,148.99569464,685413.7,6292959.0,D20180213,0.022590147
D10119619513,-33.48682105,148.99566273,685410.7,6292959.9,D20180213,0.018405726
D10119619514,-33.48681321,148.9956293,685407.7,6292960.8,D20180213,0.00042136654
D10119619515,-33.48680535,148.99559579,685404.6,6292961.8,D20180213,0.011038613
D10119619516,-33.4867975,148.99556233,685401.5,6292962.699999999,D20180213,0.013038579
D10119619517,-33.48678966,148.99552895,685398.4,6292963.6,D20180213,0.011957255
D10119619520,-33.48676627,148.9954292,685389.2,6292966.4,D20180213,0.0007525087
D10119619521,-33.48675761,148.99539233,685385.8,6292967.4,D20180213,0.0015632637
D10119619523,-33.48673971,148.99531616,685378.7,6292969.5,D20180213,0.0351884
D10119619524,-33.48673075,148.99527802,685375.2,6292970.600000001,D20180213,0.0023030972
D10119619526,-33.48671281,148.99520169,685368.1,6292972.700000001,D20180213,0.00431049
D10119619528,-33.4866945,148.99512378,685360.9,6292974.9,D20180213,0.0039812163
D10119619529,-33.4866851,148.99508376,685357.2,6292976.000000001,D20180213,0.0024226545
D10119619532,-33.48665684,148.99496357,685346.1,6292979.299999999,D20180213,0.0022107668
D10119619533,-33.48664742,148.99492349,685342.4,6292980.5,D20180213,0.0015257711
D10119619534,-33.48663799,148.9948834,685338.7,6292981.6,D20180213,0.005979296
D10119619535,-33.48662905,148.99484535,685335.2,6292982.6,D20180213,0.019580536
D10119619536,-33.48662018,148.99480758,685331.7,6292983.7,D20180213,0.0007418285
D10119619537,-33.48661129,148.99476975,685328.2,6292984.7,D20180213,0.04634522
D10119619538,-33.48660238,148.99473182,685324.7000000001,6292985.8,D20180213,0.09420622
D10119619539,-33.48659344,148.99469378,685321.2,6292986.9,D20180213,0.001765082
D10119619540,-33.48658448,148.99465562,685317.7,6292987.9,D20180213,0.015092228
D10119619542,-33.48656654,148.99457929,685310.6,6292990.0,D20180213,0.0024769597
D10119619543,-33.48655785,148.99454229,685307.2,6292991.1,D20180213,0.15979832
D10119619544,-33.48654936,148.99450613,685303.9,6292992.1,D20180213,0.025861297
D10119619545,-33.48654072,148.99446933,685300.5,6292993.1,D20180213,0.0031189318
D10119619546,-33.48653207,148.99443251,685297.0,6292994.1,D20180213,0.005984314
D10119619549,-33.48650638,148.99432314,685286.9,6292997.199999999,D20180213,0.0014115509
D10119619550,-33.48649762,148.99428584,685283.5,6292998.2,D20180213,0.0003097399
D10119619551,-33.48648872,148.99424797,685280.0,6292999.3,D20180213,0.0027621447
D10119619552,-33.48647999,148.99421079,685276.6,6293000.3,D20180213,0.07247687
D10119619565,-33.48636495,148.99372116,685231.2999999999,6293013.9,D20180213,0.03267201
D10119619570,-33.48632088,148.99353358,685214.0000000001,6293019.2,D20180213,0.03856848
D10119619571,-33.48631215,148.99349641,685210.5,6293020.2,D20180213,0.00022635472
D10119619572,-33.4863029,148.99345705,685206.9,6293021.300000001,D20180213,0.1641992
D10119619574,-33.48628404,148.99337685,685199.5,6293023.5,D20180213,0.12622267
D10119619577,-33.48625583,148.99325685,685188.4,6293026.9,D20180213,0.096117504
D10119619579,-33.48623721,148.99317765,685181.1,6293029.1,D20180213,0.27772364
D10119619586,-33.48617215,148.99290084,685155.5,6293036.8,D20180213,0.004697569
D10119619587,-33.48616301,148.99286197,685151.9,6293037.9,D20180213,0.08282657
D10119619588,-33.4861539,148.99282322,685148.3,6293038.9,D20180213,0.003171299
D10119619601,-33.48603239,148.99230634,685100.5,6293053.300000001,D20180213,0.0026717682
D10119619605,-33.48598576,148.99210839,685082.2,6293058.9,D20180213,0.011531976
D10119719006,-33.49191237,149.0167609,687360.3,6292357.4,D20180213,0.013826993
D10119719007,-33.49190257,149.0167192,687356.4,6292358.6,D20180213,0.051636707
D10119719476,-33.4872251,148.99682403,685517.8,6292913.0,D20180213,0.06063576
D10119719478,-33.48720958,148.99675785,685511.7,6292914.8,D20180213,0.05087682
